"ensemble","geneName","statistic","pvalue","amplitude1","amplitude2","phi1","phi2","basal1","basal2","sigma_alpha","sigma_0","qvalue","r1","r2"
"ENSG00000170577","SIX2",8.6056368554494,0.0135303708498635,0.589796411509273,0.475750054330792,-6.68954724746381,6.55941675204954,4.83865400122016,4.83954897726322,0.852787198128094,1.25925111156509,0.205824333080696,0.468370769017014,0.377803958210919
"ENSG00000196839","ADA",4.06613320313704,0.130933384345155,0.142828901096378,0.421192287841414,4.74516959979352,-3.16779548647564,2.75657732063122,2.89658816158223,0.288128900888988,0.903528512149909,0.550827730137781,0.158079019284651,0.466163803551926
"ENSG00000005108","THSD7A",0.144083214052444,0.930492179993254,0.206421082157341,0.183590252990854,7.31094347924124,8.18762917245481,1.15753170468572,1.2978247804838,0.181196783164922,0.521536799135806,0.977399669248859,0.395793896997074,0.352017831330533
"ENSG00000224914","LINC00863",1.81507669450568,0.403516319491796,0.0680258687863384,0.149434286059593,9.04833965737171,-11.294821037195,1.6576660518325,1.75723362218468,0.339620586751328,0.37628354061592,0.822351493902413,0.180783535402559,0.397132135556585
"ENSG00000110200","ANAPC15",5.49705428673121,0.0640220871548311,0.394726036106715,0.848871590121587,4.62681844157788,-5.36908480528738,6.82561099344165,7.42901230589579,0.595859053720659,1.82448845564265,0.434946657413317,0.216348881181425,0.465265531001994
"ENSG00000149485","FADS1",0.511561786110576,0.774311607257608,0.225365407991426,0.0476227079655302,-11.5571126985086,-11.3963295475383,2.60570644014683,2.68999534359596,0.229856853878823,1.05865698766954,0.940574797886867,0.212878591098266,0.0449840774870469
"ENSG00000158691","ZSCAN12",2.64916330782617,0.265914179979542,0.0819632794448593,0.32760311641456,-2.63532395713603,-4.67920956421028,1.95101240735036,2.20909485122538,0.442532596234041,0.565884397846416,0.747651498221931,0.144841030706601,0.578922334069145
"ENSG00000166912","MTMR10",2.78643524721815,0.248275162020256,1.71007634803038,1.83856642902115,-10.3652556763081,9.54060620657262,43.478637979136,42.9372806134293,4.78310424819,3.88515850902092,0.724928827146418,0.440156133671193,0.473228164244057
"ENSG00000106330","MOSPD3",3.4195140108786,0.18090974736111,0.125320807632714,0.045186973149084,2.81327771278642,-11.1530318384015,1.60844280591813,1.59020879730979,0.0855259228100657,0.370049384596065,0.622697615788424,0.3386596839487,0.12211065611799
"ENSG00000205336","ADGRG1",1.77701735841538,0.411268629098938,1.08748953339749,0.673480847241793,-4.09122552727616,1.06192862483918,3.90653125723669,3.6302470538987,0.65450443577663,3.10874617045645,0.826144877751376,0.349816123211441,0.216640668074521
"ENSG00000167779","IGFBP6",1.46934498597852,0.479662526093283,1.35561934868198,0.62486874167387,11.4933382606156,9.92408446510671,9.12085603560293,9.52574301946084,1.27007146148639,2.88019171195801,0.854642841536608,0.470669831821856,0.216953871188343
"ENSG00000106302","HYAL4",3.58743646115363,0.166340525962053,0.397482525216611,0.558395404528584,7.7728773968866,-0.650632468330337,5.8744846350143,5.93010959515729,3.57862272034807,1.77860913307362,0.606560198173729,0.223479413112941,0.313950600019476
"ENSG00000166387","PPFIBP2",0.133255869030222,0.935543219931667,1.81291652562408,1.77937809345816,2.88510056293614,2.52653419780686,13.9715165530424,13.3884230238028,1.52901549062391,1.71373864713933,0.979156295083874,1.05787223078052,1.03830190001748
"ENSG00000218283",NA,5.82627949083414,0.0543049581761009,0.0880979208516851,0.343704014391967,1.12618740043942,-6.16938534848583,2.99831129407835,2.95351994782947,0.19290826006025,0.579028396553869,0.420797575448557,0.152147841756996,0.593587493182627
"ENSG00000025796","SEC63",0.471058445483322,0.790152572246931,0.574732831464024,0.459514828549632,-5.18981294398047,-7.1842889689328,10.9520855702604,11.2436953327418,0.74613928714548,1.70113010440559,0.948565476663134,0.337853542169162,0.270123271206347
"ENSG00000269293","ZSCAN16-AS1",3.9590310772121,0.1381361427313,2.07519443189908,2.49341023562341,4.80960737140909,-5.02369818317472,19.6193202731226,20.6087809688403,2.23955847184107,7.82546933912299,0.558890047446425,0.265184660749261,0.318627564375947
"ENSG00000162408","NOL9",2.80167840065155,0.246390106498688,1.82667757053995,0.292317316775649,-7.02746488863312,-8.54946228712373,19.729927311785,19.5129425477376,1.83961812144181,3.39308426665516,0.724928827146418,0.53835314038359,0.0861509157459888
"ENSG00000198951","NAGA",4.35415128321688,0.113372588419039,0.337732110452098,0.363398386582139,-9.68238932155015,0.443828795210059,8.50949746445359,8.55820709384523,0.681124936339043,1.37046714602168,0.532204301770514,0.246435758370785,0.265163880533033
"ENSG00000166801","FAM111A",1.02423449604851,0.599225525717598,0.278817068588539,0.120372493197541,5.78140727937751,10.2713003929311,3.52266932488894,3.6770363331113,0.19706892190598,0.980578013864319,0.888993475353382,0.284339506542433,0.122756671570852
"ENSG00000179632","MAF1",0.573363647424685,0.750750561866281,5.25045268693496,3.68969167183922,3.45931525233241,-0.625744913495346,179.519144398434,172.96575690403,14.478635292497,22.3293699692573,0.940340659104762,0.235136624730733,0.165239398913588
"ENSG00000116406","EDEM3",1.24424475888588,0.536803926106066,4.38883804876256,2.32694252373268,-5.21580935098341,-2.75484748648623,34.6262325032834,34.5456028310044,2.57295582725183,9.60237132031115,0.874310804255258,0.457057731091818,0.242329987678219
