"ensemble","geneName","statistic","pvalue","amplitude","phi","basal","sigma_alpha","sigma_0","qvalue","r"
"ENSG00000105856","HBP1",35.1809381655608,2.29380419817092e-08,12.7775958391715,-1.2250290071923,62.3349794572622,4.84868650664753,10.2078613470671,5.83645734867933e-07,1.25174073243488
"ENSG00000079156","OSBPL6",35.0283949778077,2.47560114908825e-08,12.9886538780593,-9.48603885954974,65.8959792254566,10.3320392034825,10.6970388149467,6.16209416457837e-07,1.21422891912018
"ENSG00000088179","PTPN4",34.7830127080214,2.79875420095719e-08,13.9546413623902,7.51473472520191,106.756457487424,9.97906896972822,9.9646904715946,6.81508852588527e-07,1.40040891407208
"ENSG00000077684","JADE1",34.7418310022324,2.85698034272919e-08,6.2655957416767,-11.7686125257255,33.0927068575886,4.71151492681747,5.34268722901421,6.81508852588527e-07,1.17274238095962
"ENSG00000163884","KLF15",34.6651383853689,2.96866260861052e-08,9.17146999977669,3.82783972486076,12.703111681522,1.9678439490434,7.23529917884644,6.93697691195723e-07,1.26760065797845
"ENSG00000185669","SNAI3",34.2221806480654,3.70465604810707e-08,3.99748248804946,4.51575213496131,9.94958061105443,3.19477266787796,3.0522682123843,8.4625609050013e-07,1.30967602120614
"ENSG00000117707","PROX1",34.1875561979278,3.76935027209665e-08,6.29420981484454,8.2228481833288,15.2774145219201,2.5917433009758,4.54649310417222,8.4625609050013e-07,1.3844098452648
"ENSG00000168264","IRF2BP2",34.0814379868953,3.97474959242132e-08,13.830077301157,3.92283517723657,45.1577690469474,4.03486009900141,10.9581053903464,8.6187006978868e-07,1.26208653854896
"ENSG00000185630","PBX1",34.0740586223673,3.98944224443668e-08,8.24704188895685,10.011952051369,55.7558789624601,10.0632831165407,6.60653853487278,8.6187006978868e-07,1.24831511167681
"ENSG00000129422","MTUS1",33.742227238939,4.70943114385581e-08,12.0336603853257,4.23014711392273,124.466436496367,8.85284768300724,9.37194964281942,9.98573825873131e-07,1.28400822069564
"ENSG00000197905","TEAD4",33.2826294475818,5.92609820061937e-08,6.75265196359877,-11.8324524181936,59.9761948686351,6.21125780723803,5.8953092455063,1.23370589812894e-06,1.14542794659092
"ENSG00000080573","COL5A3",33.0973832073407,6.50121537558449e-08,4.54095692497977,-8.76786250925878,10.5941655872272,2.19557589683443,3.77390117119481,1.32926635804362e-06,1.20325274006635
"ENSG00000065491","TBC1D22B",33.046083754641,6.67012677592254e-08,1.56489564197186,-7.44515190486271,6.96130950163257,0.0706582007363288,1.2622313885833,1.33987634358444e-06,1.23978507912742
"ENSG00000064651","SLC12A2",32.8934845075228,7.19897381515217e-08,16.2694929175177,4.47016623553413,66.0461416422174,4.32717864940178,13.012108515,1.42000271620113e-06,1.2503348630057
"ENSG00000173451","THAP2",32.8609484912357,7.31704456383114e-08,3.13387918963813,7.88176399955803,9.46422155005344,0,2.44140311135804,1.42000271620113e-06,1.28363856630579
"ENSG00000146809","ASB15",32.5932394344566,8.36503925105859e-08,8.82516578593972,4.07477933737988,42.627178761107,6.52669003839004,7.14361374796221,1.59632832374368e-06,1.23539235144918
"ENSG00000196878","LAMB3",32.2788267215029,9.78907906530522e-08,4.97078947547605,11.953853370123,12.308562419581,1.22607991480337,4.48734606588934,1.83745828356959e-06,1.10773481752647
"ENSG00000171132","PRKCE",32.0755114286164,1.0836553792496e-07,2.57534238642592,8.11775279531556,11.2958323533112,1.06076621938225,1.96116927613561,2.00126678909805e-06,1.31316680195017
"ENSG00000183655","KLHL25",32.0269797564704,1.11027282423568e-07,1.96075245977345,-11.666756284333,7.38199406557777,0.265403894354389,1.80077251877238,2.01787679960294e-06,1.08883961707175
"ENSG00000171016","PYGO1",31.9010074150146,1.18245400408886e-07,10.7639515269383,3.60764015083709,87.7871644779015,8.2688532923493,9.07325120444457,2.09319818115612e-06,1.18633897424394
"ENSG00000074590","NUAK1",31.8911801549425,1.18827844345107e-07,4.88665352709705,-11.6513387887222,28.9764490688994,4.87639898824793,4.38565080450382,2.09319818115612e-06,1.11423680199954
"ENSG00000167434","CA4",31.690337722837,1.3138040571042e-07,1.16479232076162,4.57072954206163,2.93000412749433,0.71729648332961,0.942653141181889,2.27925097785502e-06,1.2356531473509
"ENSG00000048052","HDAC9",31.6460188275102,1.34324219114148e-07,13.2648643966074,5.8352484686464,41.264184162571,5.72457702022092,10.1938049568344,2.29554075948805e-06,1.30126723561784
"ENSG00000152242","C18orf25",31.1602287646998,1.71254619951349e-07,6.98236620022268,10.2017334138736,49.7574384444011,3.86827489768711,5.98014019274341,2.88362558594551e-06,1.16759239335148
"ENSG00000124019","FAM124B",31.126075664112,1.74204170480143e-07,0.65154374426644,-7.93617057615189,1.31735661702391,0.105879860126571,0.548715330394055,2.89077935072122e-06,1.18739847089481
"ENSG00000139292","LGR5",31.0310897046732,1.82677259143369e-07,5.76682569186624,1.3175121551002,10.12376902601,1.4131237473808,5.33540237993596,2.98807802455939e-06,1.08086050145958
"ENSG00000272734",NA,30.9395459875499,1.91233050352526e-07,0.644179225652191,5.60995522202653,1.43804090623054,0.165161906461411,0.510202316028038,3.08396961484004e-06,1.26259565159792
"ENSG00000182263","FIGN",30.3539699088789,2.56282636042019e-07,0.848842187710454,7.9849119750932,2.18122680946471,0.644467192548648,0.672778996360084,4.07560580927933e-06,1.26169543386895
"ENSG00000196814","MVB12B",30.0420220180297,2.99542055860102e-07,4.03415825480565,6.97463143688489,23.1916099493372,4.03249214261653,3.14405090705323,4.69829662958653e-06,1.28310844005598
"ENSG00000183963","SMTN",29.9847926183182,3.08237172672132e-07,8.8123027485531,8.82726762550802,61.0670913943186,9.9693804933965,7.25829636663968,4.7693454420215e-06,1.21410070675205
"ENSG00000171791","BCL2",29.8050707698204,3.37218285472115e-07,12.9678937349864,5.06325221088511,72.2677082747817,8.12039895700089,10.7008419480978,5.14819915820763e-06,1.21185732841251
"ENSG00000080839","RBL1",29.6650334335064,3.61676121800974e-07,4.07195299698384,6.2292948893516,21.8640032768413,1.57430148166918,3.24241302505606,5.42594207631443e-06,1.25584031569002
"ENSG00000169016","E2F6",29.6473470262569,3.64888681114595e-07,2.27943985105,-4.37212382228474,18.7093698444515,1.66484076500586,1.82284053163407,5.42594207631443e-06,1.25048780268596
"ENSG00000113369","ARRDC3",29.5150827212578,3.89835352270334e-07,19.6098025054314,-0.765784626114169,66.2207866568479,4.56279462069131,18.3524937362764,5.72258305576324e-06,1.06850887880538
"ENSG00000171885","AQP4",29.2463576827608,4.45896559418801e-07,50.0166150294588,5.02855626628813,208.11998351275,42.1535339284149,41.6466933833797,6.46267798144972e-06,1.20097445838087
"ENSG00000010244","ZNF207",29.1524105497993,4.67341644052132e-07,9.01052113888103,-2.93316784249375,63.68391311652,3.16260914112486,7.5800553033815,6.68882728049614e-06,1.18871443257959
"ENSG00000127324","TSPAN8",29.1108670643915,4.77150667002445e-07,6.86915985098495,-0.306504522031479,23.3939881754302,4.81174401221698,6.48186390709253,6.74490757676296e-06,1.05975070588394
"ENSG00000145740","SLC30A5",28.8632773764028,5.40031325869405e-07,2.07570903004943,-5.75595885621228,15.5989452190056,0.807215331361653,1.68146107831807,7.48335078698789e-06,1.23446748593534
"ENSG00000157502","MUM1L1",28.8542984166033,5.42461236087332e-07,6.72964290472363,9.67114147463686,35.1353933925656,4.11448130507451,5.91528777482557,7.48335078698789e-06,1.13766957093175
"ENSG00000119231","SENP5",28.4223741927794,6.73224422954202e-07,3.46644257607917,-4.19446848469543,33.9399068512876,0.449497125741172,2.92060552191865,9.17669005098287e-06,1.18689174216241
"ENSG00000185875","THNSL1",28.2325474590185,7.40253064978503e-07,1.64585636343931,7.35226778269152,7.03612674276348,1.01890917869572,1.34310976968123,9.97164422823984e-06,1.22540718606338
"ENSG00000131462","TUBG1",28.147171607685,7.72537099687322e-07,1.3461259087049,10.9178855261394,9.44095757001282,0.644118344867148,1.28460861369352,1.02855230132789e-05,1.04788796708634
"ENSG00000067141","NEO1",28.0635644864308,8.05516425209785e-07,9.55263438165481,9.06758728864593,51.600845482378,5.61524503301216,8.37128795409125,1.06013368605196e-05,1.14111883787085
"ENSG00000137727","ARHGAP20",27.7712757741421,9.32275106591668e-07,1.14410798163184,-7.95556125142874,1.95998479431902,0,1.05582972540581,1.21301704209939e-05,1.0836103152827
